adrs,drug_id,name,smile
"21, 03, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00661,Verapamil,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1
"21, 03, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 15",DB00207,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
"08, 02, 24, 19, 07, 17, 25, 22, 12, 14",DB00292,Etomidate,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1
"21, 04, 24, 17, 25, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB01115,Nifedipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
"21, 03, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00999,Hydrochlorothiazide,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
"08, 10, 04, 24, 02, 07, 09, 17, 06, 11, 22, 23, 20, 15, 14",DB00145,Glycine,NCC(O)=O
"15, 07, 01",DB01087,Primaquine,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1
"08, 10, 20, 04, 24, 02, 19, 01, 17, 06, 09, 11, 23, 13, 15, 12, 07",DB06218,Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1
"14, 08, 10, 20, 24, 11, 19, 17, 06, 22, 23, 13, 15, 07",DB00768,Olopatadine,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
"08, 10, 13, 24, 02, 19, 01, 17, 06, 23, 20, 15, 07",DB01173,Orphenadrine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C
"04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01262,Decitabine,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1
"03, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 18, 15",DB00297,Bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
"21, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 14, 02, 19, 05, 20, 11, 06, 15",DB00481,Raloxifene,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2
"08, 10, 21, 20, 04, 03, 02, 11, 07, 01, 19, 06, 17, 24, 22, 23, 13, 15, 14",DB01193,Acebutolol,CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00250,Dapsone,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB01008,Busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O
"14, 08, 21, 20, 04, 24, 02, 19, 01, 17, 06, 16, 05, 23, 13, 15, 12, 07",DB01380,Cortisone acetate,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
"08, 10, 24, 02, 19, 01, 17, 23, 07",DB01563,Chloral hydrate,OC(O)C(Cl)(Cl)Cl
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00381,Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC
"14, 08, 21, 10, 03, 16, 02, 19, 01, 17, 11, 06, 24, 22, 05, 23, 13, 15, 12, 07",DB12754,Iodide,[I-]
"14, 08, 10, 21, 09, 02, 24, 16, 17, 01, 18, 19, 22, 23, 20, 12, 07",DB04573,Estriol,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
"08, 21, 10, 20, 24, 02, 19, 01, 17, 09, 11, 22, 23, 13, 15, 07",DB08860,Pitavastatin,O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=CC=CC=C2N=C1C1CC1)CC(O)=O
"08, 21, 02, 24, 19, 17, 06, 22, 07",DB00925,Phenoxybenzamine,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00580,Valdecoxib,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O
"10, 02, 24, 22, 23",DB00895,Benzylpenicilloyl Polylysine,[H]N[C@H](CCCCN)C(O)=O.[H]N[C@H](CCCCNC(=O)C(NC(=O)CC1=CC=CC=C1)[C@]1([H])N[C@@H](C(O)=O)C(C)(C)S1)C(O)=O
"16, 08, 10, 13, 24, 11, 07, 01, 19, 06, 17, 09, 22, 02, 23, 20, 15, 12, 14",DB02546,Vorinostat,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00178,Ramipril,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC
"14, 08, 09, 11, 24, 02, 17, 22, 23, 13, 15, 12, 07",DB08903,Bedaquiline,COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2
"21, 04, 24, 17, 07, 08, 26, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00490,Buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1
"08, 10, 04, 02, 24, 19, 07, 17, 06, 25, 22, 23, 13, 15, 12, 14",DB00721,Procaine,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1
"14, 08, 21, 20, 10, 04, 24, 11, 19, 01, 17, 06, 02, 22, 05, 23, 13, 15, 12, 07",DB00612,Bisoprolol,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1
"21, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01166,Cilostazol,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2
"21, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00722,Lisinopril,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
"14, 08, 21, 20, 10, 24, 11, 19, 01, 17, 02, 09, 06, 22, 23, 13, 15, 12, 07",DB00744,Zileuton,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
"10, 23",DB00265,Crotamiton,CCN(C(=O)C=CC)C1=CC=CC=C1C
"08, 21, 10, 13, 24, 11, 07, 19, 17, 01, 02, 22, 05, 23, 20, 15, 12, 14",DB04918,Ceftobiprole,[H][C@@]1(NC(=O)C(=N/O)\C2=NSC(N)=N2)C(=O)N2C(C(O)=O)=C(CS[C@]12[H])\C=C1/CCN(C1=O)[C@]1([H])CCNC1
"14, 08, 10, 21, 04, 02, 11, 19, 24, 17, 01, 06, 22, 23, 20, 15, 07",DB00748,Carbinoxamine,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
"14, 08, 10, 21, 20, 04, 02, 24, 19, 11, 17, 06, 22, 05, 23, 13, 15, 07",DB01171,Moclobemide,[H]C1COCCN1CCNC(=O)C1=CC=C(Cl)C=C1
"04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 15",DB00441,Gemcitabine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F
"14, 08, 21, 26, 10, 04, 02, 24, 19, 17, 06, 22, 05, 23, 20, 15, 07",DB00478,Rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2
"17, 06",DB06771,Besifloxacin,N[C@@H]1CCCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O
"08, 10, 04, 09, 11, 19, 01, 17, 06, 02, 24, 22, 23, 13, 15, 07",DB06594,Agomelatine,COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1
"21, 03, 04, 24, 17, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00175,Pravastatin,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC
"14, 08, 10, 21, 13, 26, 24, 11, 19, 01, 17, 06, 02, 22, 05, 23, 20, 15, 12, 07",DB00593,Ethosuximide,CCC1(C)CC(=O)NC1=O
"08, 10, 20, 04, 24, 02, 19, 17, 22, 23, 13, 12, 07",DB01111,Colistimethate,CCC(C)CCCCC(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC(C(C)O)C(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC1CCNC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS([O-])(=O)=O)NC1=O)C(C)O
"14, 08, 21, 02, 24, 19, 11, 17, 06, 23, 20, 15, 07",DB06684,Vilazodone,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1
"14, 08, 10, 13, 24, 02, 17, 22, 23, 20, 15, 12, 07",DB00202,Succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
"14, 08, 21, 20, 10, 03, 04, 16, 11, 19, 01, 17, 06, 24, 02, 22, 05, 13, 15, 07",DB00419,Miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
"21, 04, 24, 17, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00685,Trovafloxacin,[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O
"14, 08, 10, 13, 02, 24, 19, 17, 22, 05, 23, 20, 15, 12, 07",DB01223,Aminophylline,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O
"02, 24, 07, 11, 17, 19, 13, 14",DB00922,Levosimendan,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1
"08, 26, 24, 02, 19, 17, 07",DB01589,Quazepam,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2
"08, 17",DB00259,Sulfanilamide,NC1=CC=C(C=C1)S(N)(=O)=O
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 15",DB06193,Pixantrone,NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O
"14, 08, 21, 10, 13, 04, 02, 11, 19, 24, 17, 06, 22, 23, 20, 15, 12, 07",DB00950,Fexofenadine,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
"08, 23",DB01127,Econazole,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
"08, 10, 21, 13, 04, 02, 24, 19, 07, 17, 11, 22, 05, 23, 20, 14",DB00589,Lisuride,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC
"08, 10, 20, 21, 24, 02, 07, 11, 17, 01, 19, 22, 23, 13, 15, 12, 14",DB14125,Benazeprilat,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(O)=O
"14, 08, 13, 24, 11, 02, 19, 17, 06, 18, 01, 22, 05, 23, 20, 12, 07",DB00201,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
"14, 08, 10, 24, 02, 11, 17, 06, 18, 22, 23, 07",DB03575,Phencyclidine,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1
"08, 10, 09, 24, 19, 01, 17, 02, 23, 07",DB00660,Metaxalone,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
"15, 07, 17",DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O
"08, 24, 01, 17, 23, 12",DB06768,Ammonium lactate,[NH4+].CC(O)C([O-])=O
"14, 08, 10, 20, 21, 04, 24, 11, 09, 19, 17, 02, 06, 01, 22, 23, 13, 15, 12, 07",DB00471,Montelukast,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1
"08, 10, 03, 24, 02, 11, 01, 17, 07, 19, 22, 23, 20, 12, 14",DB00205,Pyrimethamine,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1
"14, 08, 10, 13, 04, 02, 11, 19, 09, 17, 24, 18, 06, 22, 23, 20, 15, 07",DB06282,Levocetirizine,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
"14, 08, 21, 13, 10, 04, 02, 11, 24, 01, 09, 17, 18, 22, 05, 23, 20, 15, 12, 07",DB01190,Clindamycin,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
"14, 08, 04, 02, 09, 24, 17, 22, 23, 13, 07",DB01113,Papaverine,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
"21, 04, 24, 17, 25, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01076,Atorvastatin,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
"21, 03, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00949,Felbamate,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
"08, 24, 11, 17, 06, 22, 23, 07",DB00751,Epinastine,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21
"14, 08, 21, 20, 10, 04, 24, 02, 19, 01, 17, 06, 18, 22, 05, 23, 13, 15, 07",DB00206,Reserpine,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
"08, 24, 02, 17, 23, 07",DB11628,Depreotide,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CCSCC(=O)NC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(N)=O)NC1=O
07,DB01593,Zinc,[Zn]
"21, 03, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00625,Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1
"14, 08, 13, 10, 04, 09, 11, 19, 01, 17, 24, 06, 23, 20, 12, 07",DB00703,Methazolamide,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O
"03, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00468,Quinine,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12
"21, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00952,Naratriptan,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
"21, 03, 04, 24, 17, 07, 08, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 11, 06, 15",DB00571,Propranolol,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00559,Bosentan,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1
"14, 08, 21, 20, 10, 04, 02, 24, 11, 19, 17, 06, 18, 01, 22, 23, 13, 15, 12, 07",DB00917,Dinoprostone,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
"14, 08, 21, 10, 13, 16, 24, 09, 01, 17, 19, 11, 05, 23, 20, 15, 12, 07",DB00421,Spironolactone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O
"08, 10, 24, 11, 02, 01, 17, 07, 22, 05, 23, 13, 15, 12, 14",DB04911,Oritavancin,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)[C@@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2
"08, 21, 20, 10, 04, 02, 11, 19, 07, 17, 24, 01, 06, 22, 25, 23, 13, 15, 12, 14",DB01053,Benzylpenicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O
"21, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00363,Clozapine,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
"08, 13, 03, 10, 04, 02, 24, 07, 19, 11, 17, 06, 22, 23, 20, 15, 12, 14",DB00742,Mannitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
"21, 03, 04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00296,Ropivacaine,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
"08, 10, 26, 20, 03, 09, 11, 07, 01, 17, 19, 02, 24, 22, 05, 23, 13, 15, 14",DB14126,Tenofovir,C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O
"08, 10, 26, 20, 04, 21, 02, 11, 19, 07, 17, 06, 01, 24, 22, 23, 13, 15, 12, 14",DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O
"14, 08, 10, 24, 11, 18, 22, 05, 23, 20, 12, 07",DB14570,Hydroxyprogesterone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
"21, 04, 24, 17, 25, 07, 08, 26, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00343,Diltiazem,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
"21, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00341,Cetirizine,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
"08, 10, 13, 04, 24, 11, 07, 01, 17, 19, 09, 02, 22, 06, 05, 23, 20, 12, 14",DB00784,Mefenamic acid,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
"21, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00185,Cevimeline,CC1O[C@@]2(CS1)CN1CCC2CC1
"21, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00370,Mirtazapine,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
"08, 10, 13, 21, 24, 11, 19, 07, 17, 06, 01, 02, 22, 09, 23, 20, 15, 12, 14",DB01591,Solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1
"08, 02, 24, 17, 22, 23, 15, 07",DB09142,Sincalide,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
"08, 10, 24, 02, 17, 22, 23, 13, 15, 12",DB01226,Mivacurium,COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
"21, 03, 04, 24, 17, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 06, 18, 15",DB00502,Haloperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
"08, 10, 03, 02, 24, 17, 06, 18, 22, 23, 12, 07",DB06709,Methacholine,CC(C[N+](C)(C)C)OC(C)=O
"21, 03, 04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00369,Cidofovir,NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1
"21, 24, 17, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 06, 18, 15",DB00679,Thioridazine,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1
"08, 02, 24, 07, 22, 13, 14",DB01638,Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
"08, 10, 20, 24, 02, 19, 01, 07, 17, 25, 11, 22, 23, 13, 15, 12, 14",DB00374,Treprostinil,[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1
"14, 08, 21, 10, 20, 04, 02, 11, 19, 01, 17, 24, 25, 22, 23, 13, 15, 12, 07",DB00947,Fulvestrant,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]
23,DB00971,Selenium Sulfide,S=[Se]=S
"14, 08, 10, 20, 09, 24, 19, 02, 17, 06, 01, 11, 22, 23, 13, 15, 12, 07",DB00904,Ondansetron,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
"14, 08, 20, 09, 24, 19, 02, 17, 23, 13, 12, 07",DB08864,Rilpivirine,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=NC(NC2=CC=C(C=C2)C#N)=NC=C1
"21, 03, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00439,Cerivastatin,COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(C(C)C)N=C1C(C)C
"08, 04, 24, 02, 19, 01, 17, 16, 07, 23, 13, 14",DB00488,Altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01324,Polythiazide,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
"08, 21, 10, 26, 20, 24, 11, 07, 01, 17, 19, 02, 05, 23, 13, 15, 14",DB01319,Fosamprenavir,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
"14, 08, 21, 13, 24, 09, 19, 11, 17, 16, 22, 05, 23, 20, 15, 07",DB13169,Nandrolone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
"21, 04, 24, 17, 25, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01072,Atazanavir,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
"14, 08, 10, 13, 02, 24, 19, 01, 17, 11, 22, 20, 15, 12, 07",DB06441,Cangrelor,CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1
"08, 10, 24, 11, 19, 07, 17, 06, 22, 23, 13, 12, 14",DB06802,Nepafenac,NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N
